,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,type,name
795,2012,5,Seoul특별시 성북구2,Seoul특별시 성북구 상월곡동(월곡중학교앞 부근),4,4,0,1,3,0,37.60677842,127.04917602,Seoul,
796,2012,5,Seoul특별시 성북구3,Seoul특별시 성북구 장위동(장위사거리 부근),6,6,0,1,3,2,37.61323937,127.06090302,Seoul,
797,2012,5,Seoul특별시 성북구4,Seoul특별시 성북구 석관동(석관초교입구 부근),8,10,0,3,5,2,37.61029152,127.05776303,Seoul,
798,2012,5,Seoul특별시 강북구1,Seoul특별시 강북구 미아동(오치과의원 부근),4,4,0,1,3,0,37.62163905,127.02792671,Seoul,
799,2012,5,Seoul특별시 강북구2,Seoul특별시 강북구 미아동(삼양사거리 부근),5,6,0,3,3,0,37.61911431,127.02238282,Seoul,
800,2012,5,Seoul특별시 강북구3,Seoul특별시 강북구 수유동(광산사거리 부근),6,6,0,2,4,0,37.64315862,127.02252315,Seoul,
801,2012,5,Seoul특별시 도봉구1,Seoul특별시 도봉구 쌍문동(창동변전소 부근),4,4,0,1,2,1,37.65965475,127.04136979,Seoul,
802,2012,5,Seoul특별시 도봉구2,Seoul특별시 도봉구 방학동(MTB5 부근),5,5,0,0,2,3,37.6631937,127.04718422,Seoul,
803,2012,5,Seoul특별시 도봉구3,Seoul특별시 도봉구 창동((주)에스엠 부근),6,6,0,2,2,2,37.64413104,127.03184656,Seoul,
804,2012,5,Seoul특별시 도봉구4,Seoul특별시 도봉구 창동(극동방송문화센터 부근),6,6,0,4,2,0,37.65355345,127.05182126,Seoul,
805,2012,5,Seoul특별시 도봉구5,Seoul특별시 도봉구 방학동(동부센트리빌아파트 부근),6,6,1,2,2,1,37.66291108,127.03916112,Seoul,
806,2012,5,Seoul특별시 도봉구6,Seoul특별시 도봉구 도봉동(신도봉사거리 부근),10,10,0,5,2,3,37.67134676,127.04388123,Seoul,
807,2012,5,Seoul특별시 노원구1,Seoul특별시 노원구 중계동(삿갓봉근린공원 부근),4,5,0,0,4,1,37.6575609,127.07600905,Seoul,
808,2012,5,Seoul특별시 노원구2,Seoul특별시 노원구 공릉동(중랑구-노원구경계(6) 부근),4,4,0,1,2,1,37.61726296,127.07593506,Seoul,
809,2012,5,Seoul특별시 노원구3,Seoul특별시 노원구 월계동(석계역동_화랑로_진입_1 부근),4,4,0,1,3,0,37.61488947,127.0672175,Seoul,
810,2012,5,Seoul특별시 노원구4,Seoul특별시 노원구 상계동(상계교(동단) 부근),4,4,0,3,1,0,37.66169714,127.05260441,Seoul,
811,2012,5,Seoul특별시 노원구5,Seoul특별시 노원구 상계동(노원역_일반국도3호선_진입_1 부근),5,5,0,3,2,0,37.65510362,127.06059095,Seoul,
812,2012,5,Seoul특별시 노원구6,Seoul특별시 노원구 상계동(부흥빌딩 부근),5,5,0,3,2,0,37.67131374,127.05611329,Seoul,
813,2012,5,Seoul특별시 노원구7,Seoul특별시 노원구 중계동(양지근린공원앞 부근),6,6,0,2,2,2,37.6476968,127.07598294,Seoul,
814,2012,5,Seoul특별시 노원구8,Seoul특별시 노원구 중계동(중계역 부근),6,6,0,2,4,0,37.64480593,127.06446237,Seoul,
815,2012,5,Seoul특별시 노원구9,Seoul특별시 노원구 상계동(상계초등학교_노원길_진출_1 부근),6,6,0,2,4,0,37.65849226,127.06623279,Seoul,
816,2012,5,Seoul특별시 은평구1,Seoul특별시 은평구 갈현동(연신내사거리 부근),4,4,0,0,2,2,37.61999656,126.92095212,Seoul,
817,2012,5,Seoul특별시 은평구2,Seoul특별시 은평구 녹번동(역촌역 부근),4,4,0,1,3,0,37.60568727,126.9234325,Seoul,
818,2012,5,Seoul특별시 은평구3,Seoul특별시 은평구 역촌동(역촌사거리 부근),4,4,0,1,3,0,37.60934515,126.92030913,Seoul,
819,2012,5,Seoul특별시 은평구4,Seoul특별시 은평구 응암동(뉴코리아주유소 부근),5,5,0,1,4,0,37.59978928,126.9215891,Seoul,
820,2012,5,Seoul특별시 은평구5,Seoul특별시 은평구 신사동(새절역 부근),5,5,0,2,3,0,37.59336455,126.91420811,Seoul,
821,2012,5,Seoul특별시 은평구6,Seoul특별시 은평구 불광동(채유병산부인과 부근),6,6,0,3,3,0,37.60948307,126.9295763,Seoul,
822,2012,5,Seoul특별시 은평구7,Seoul특별시 은평구 역촌동(미래마트 부근),7,8,0,2,6,0,37.60646198,126.91382888,Seoul,
823,2012,5,Seoul특별시 은평구8,Seoul특별시 은평구 갈현동(길마독사거리 부근),9,10,0,2,6,2,37.61567505,126.91761453,Seoul,
824,2012,5,Seoul특별시 은평구9,Seoul특별시 은평구 역촌동(동명한의원 부근),9,9,0,3,2,4,37.59936579,126.91495849,Seoul,
825,2012,5,Seoul특별시 은평구10,Seoul특별시 은평구 갈현동(구산역 부근),9,9,0,3,5,1,37.61177479,126.9165308,Seoul,
826,2012,5,Seoul특별시 마포구1,Seoul특별시 마포구 신수동(서강고시원 부근),4,6,0,4,1,1,37.5494951,126.93877893,Seoul,
827,2012,5,Seoul특별시 마포구2,Seoul특별시 마포구 상수동(홍익초교 부근),5,5,0,1,2,2,37.5502509,126.92312009,Seoul,
828,2012,5,Seoul특별시 마포구3,Seoul특별시 마포구 창전동(광흥창역 부근),5,5,0,1,3,1,37.5478133,126.93172043,Seoul,
829,2012,5,Seoul특별시 마포구4,Seoul특별시 마포구 성산동(망원2주민센터 부근),5,5,0,2,2,1,37.56129731,126.90517504,Seoul,
830,2012,5,Seoul특별시 마포구5,Seoul특별시 마포구 성산동(평강교회 부근),5,6,0,3,2,1,37.56487921,126.9021783,Seoul,
831,2012,5,Seoul특별시 마포구6,Seoul특별시 마포구 연남동(김영만치과 부근),6,6,0,3,0,3,37.55480979,126.92015,Seoul,
832,2012,5,Seoul특별시 마포구7,Seoul특별시 마포구 연남동(신촌전화국 부근),9,9,0,4,3,2,37.55875007,126.92421122,Seoul,
833,2012,5,Seoul특별시 양천구1,Seoul특별시 양천구 신월동(화곡고가사거리_강서로_진출_1 부근),4,4,0,1,2,1,37.52754629,126.84926991,Seoul,
834,2012,5,Seoul특별시 양천구2,Seoul특별시 양천구 신정동(목동9-10단지 부근),4,4,0,3,0,1,37.51638488,126.86222345,Seoul,
835,2012,5,Seoul특별시 양천구3,Seoul특별시 양천구 목동(외환은행강서지점 부근),4,5,0,4,0,1,37.54697034,126.87147624,Seoul,
836,2012,5,Seoul특별시 양천구4,Seoul특별시 양천구 목동(목동1.2단지 부근),5,5,0,0,4,1,37.53664382,126.88045652,Seoul,
837,2012,5,Seoul특별시 양천구5,Seoul특별시 양천구 신정동(동은빌딩 부근),6,6,0,0,4,2,37.52124331,126.8575825,Seoul,
838,2012,5,Seoul특별시 양천구6,Seoul특별시 양천구 신정동(양천장애인종합복지관 부근),6,6,0,1,4,1,37.51986743,126.8693923,Seoul,
839,2012,5,Seoul특별시 양천구7,Seoul특별시 양천구 목동(목동2.3단지 부근),6,6,0,1,5,0,37.53489751,126.87693966,Seoul,
840,2012,5,Seoul특별시 양천구8,Seoul특별시 양천구 목동(오목교역 부근),6,6,1,3,2,0,37.5248383,126.87564312,Seoul,
841,2012,5,Seoul특별시 양천구9,Seoul특별시 양천구 신월동(신월정수사업소앞 부근),7,7,0,1,6,0,37.52999714,126.8335525,Seoul,
842,2012,5,Seoul특별시 양천구10,Seoul특별시 양천구 신정동(홍익병원앞_등촌로_진입_1 부근),7,7,0,3,3,1,37.53029767,126.86437367,Seoul,
843,2012,5,Seoul특별시 강서구1,Seoul특별시 강서구 등촌동(등촌삼거리 부근),4,4,0,0,4,0,37.55150946,126.86464679,Seoul,
844,2012,5,Seoul특별시 강서구2,Seoul특별시 강서구 등촌동(가양역사거리 부근),4,5,0,0,5,0,37.56089137,126.8551785,Seoul,
845,2012,5,Seoul특별시 강서구3,Seoul특별시 강서구 내발산동(그랜드마트 부근),4,4,0,3,1,0,37.55952619,126.83847517,Seoul,
846,2012,5,Seoul특별시 강서구4,Seoul특별시 강서구 화곡동(화곡역_화곡로_진출 부근),6,6,0,3,3,0,37.54202377,126.8412462,Seoul,
847,2012,5,Seoul특별시 강서구5,Seoul특별시 강서구 화곡동(강서구청입구_일반국도6호선_진 부근),6,6,0,3,3,0,37.55521561,126.85362578,Seoul,
848,2012,5,Seoul특별시 구로구1,Seoul특별시 구로구 오류동(독도참치 부근),4,4,0,0,4,0,37.49592418,126.84394915,Seoul,
849,2012,5,Seoul특별시 구로구2,Seoul특별시 구로구 신도림동(월드프라자 부근),4,4,0,1,3,0,37.50622138,126.87631565,Seoul,
850,2012,5,Seoul특별시 구로구3,Seoul특별시 구로구 신도림동(스카이뷰아파트 부근),5,5,0,3,0,2,37.50677937,126.88532344,Seoul,
851,2012,5,Seoul특별시 구로구4,Seoul특별시 구로구 구로동(구로1교(남단) 부근),5,5,0,3,2,0,37.48686874,126.89702211,Seoul,
852,2012,5,Seoul특별시 구로구5,Seoul특별시 구로구 구로동(Ak플라자 부근),5,5,0,4,1,0,37.50145956,126.88200684,Seoul,
853,2012,5,Seoul특별시 구로구6,Seoul특별시 구로구 구로동(신구로주유소_가마산길_진출 부근),6,6,0,1,4,1,37.49683194,126.89263719,Seoul,
854,2012,5,Seoul특별시 구로구7,Seoul특별시 구로구 구로동(구로이화우성아파트_구로큰길_진 부근),6,6,0,1,4,1,37.4916264,126.89183518,Seoul,
855,2012,5,Seoul특별시 구로구8,Seoul특별시 구로구 구로동(새솔금호아파트 부근),8,8,0,3,4,1,37.49993364,126.89091498,Seoul,
856,2012,5,Seoul특별시 구로구9,Seoul특별시 구로구 개봉동(개봉고가차도 부근),8,8,0,4,3,1,37.49378594,126.85657935,Seoul,
857,2012,5,Seoul특별시 금천구1,Seoul특별시 금천구 가산동(신평대일타운 부근),4,4,0,2,2,0,37.4762429,126.89275946,Seoul,
858,2012,5,Seoul특별시 금천구2,Seoul특별시 금천구 독산동(구로전화국 부근),5,5,0,0,4,1,37.47930163,126.9035024,Seoul,
859,2012,5,Seoul특별시 금천구3,Seoul특별시 금천구 시흥동(갑오포장 부근),5,5,0,1,4,0,37.44543001,126.90381043,Seoul,
860,2012,5,Seoul특별시 금천구4,Seoul특별시 금천구 시흥동(대명시장B 부근),5,8,0,5,2,1,37.45398971,126.90313995,Seoul,
861,2012,5,Seoul특별시 금천구5,Seoul특별시 금천구 독산동(독산1동새마을금고 부근),6,6,0,1,5,0,37.47197455,126.89675274,Seoul,
862,2012,5,Seoul특별시 금천구6,Seoul특별시 금천구 시흥동(시흥지구대 부근),6,6,0,1,5,0,37.45324481,126.89955264,Seoul,
863,2012,5,Seoul특별시 영등포구1,Seoul특별시 영등포구 신길동(썬프라자_신길로_진입 부근),4,4,0,1,3,0,37.49630617,126.9085702,Seoul,
864,2012,5,Seoul특별시 영등포구2,Seoul특별시 영등포구 양평동1가(염창IC5 부근),4,4,0,3,1,0,37.55266368,126.8792269,Seoul,
865,2012,5,Seoul특별시 영등포구3,Seoul특별시 영등포구 영등포동2가(영등포로터리_영등포로_진입_2 부근),5,5,0,0,5,0,37.51871006,126.91088599,Seoul,
866,2012,5,Seoul특별시 영등포구4,Seoul특별시 영등포구 대림동(대림우성아파트사거리_도림로_진 부근),5,7,0,0,5,2,37.49511656,126.89754679,Seoul,
867,2012,5,Seoul특별시 영등포구5,Seoul특별시 영등포구 양평동6가(서부간선도로-양평로램프(3) 부근),5,5,0,1,3,1,37.5423928,126.88799618,Seoul,
868,2012,5,Seoul특별시 영등포구6,Seoul특별시 영등포구 양평동3가(경인고속입구_선유로_진입_1 부근),5,6,0,1,5,0,37.5302258,126.89330825,Seoul,
869,2012,5,Seoul특별시 영등포구7,Seoul특별시 영등포구 대림동(서부간선도로-도림천로램프(1) 부근),5,6,0,2,2,2,37.51627246,126.88193751,Seoul,
870,2012,5,Seoul특별시 영등포구8,Seoul특별시 영등포구 여의도동(마포대교남단_여의서로_진입 부근),5,6,0,2,3,1,37.53090626,126.92906101,Seoul,
871,2012,5,Seoul특별시 영등포구9,Seoul특별시 영등포구 신길동(사러가시장앞 부근),5,6,0,2,4,0,37.50686965,126.91110935,Seoul,
872,2012,5,Seoul특별시 영등포구10,Seoul특별시 영등포구 당산동4가(영등포구청 부근),5,5,0,3,1,1,37.52784691,126.89785717,Seoul,
